,Pclass,Sex,Age,SibSp,Parch,Fare,Survived,Embarked_Q,Embarked_C,Embarked_S
172,3,0,-2.2086520161425827,0.4811038987780166,0.7104915504396945,-0.42834672292448717,1,0,0,1
771,3,1,1.433279313129717,-0.4789037285092147,-0.4448294924492,-0.49172459390507095,0,0,0,1
1232,3,1,0.19347290316467888,-0.4789037285092147,-0.4448294924492,-0.4970397457820068,0,0,0,1
733,2,1,-0.5039182024406551,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,0,0,0,1
989,3,0,-0.7363819043090998,-0.4789037285092147,-0.4448294924492,-0.49172459390507095,1,0,0,1
368,3,0,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.49373855327080446,1,1,0,0
883,2,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.4405870345014454,0,0,0,1
886,2,1,-0.19396659994939555,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,0,0,0,1
675,3,1,-0.8913577055547295,-0.4789037285092147,-0.4448294924492,-0.4932553576456285,0,0,0,1
1111,2,0,0.03849710191904911,0.4811038987780166,-0.4448294924492,-0.37567839978030404,1,0,1,0
89,3,1,-0.4264303018178402,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
153,3,1,0.8521200584586054,-0.4789037285092147,1.865812593328589,-0.3632757344732867,0,0,0,1
473,2,0,-0.5039182024406551,-0.4789037285092147,-0.4448294924492,-0.3769656329257729,1,0,1,0
369,1,0,-0.4264303018178402,-0.4789037285092147,-0.4448294924492,0.6958890759124868,1,0,1,0
750,2,0,-1.9761883142741379,0.4811038987780166,0.7104915504396945,-0.19898922191344956,1,0,0,1
531,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.5038044845344707,0,0,1,0
539,1,0,-0.58140610306347,-0.4789037285092147,1.865812593328589,0.3131981407731016,1,0,1,0
151,1,0,-0.58140610306347,0.4811038987780166,-0.4448294924492,0.6437039483934798,1,0,0,1
344,2,1,0.5034245056559384,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,0,0,0,1
519,3,1,0.19347290316467888,-0.4789037285092147,-0.4448294924492,-0.49092055638477805,0,0,0,1
1261,2,1,-0.6588940036862848,0.4811038987780166,-0.4448294924492,-0.4212592094944057,0,0,0,1
770,3,1,-0.4264303018178402,-0.4789037285092147,-0.4448294924492,-0.45991485950848504,0,0,0,1
548,3,1,0.27096080378749376,0.4811038987780166,0.7104915504396945,-0.24682558880587274,0,0,0,1
632,1,1,0.19347290316467888,-0.4789037285092147,-0.4448294924492,-0.05403053436065206,1,0,1,0
1298,1,1,1.5882551143753467,0.4811038987780166,0.7104915504396945,3.444305791913527,0,0,1,0
637,2,1,0.115985002541864,0.4811038987780166,0.7104915504396945,-0.13617379064057064,0,0,0,1
41,2,0,-0.19396659994939555,0.4811038987780166,-0.4448294924492,-0.2376448719275289,0,0,0,1
803,3,1,-2.2535949985038153,-0.4789037285092147,0.7104915504396945,-0.4789199098379071,1,0,1,0
259,2,0,1.5882551143753467,-0.4789037285092147,0.7104915504396945,-0.14100574689233056,1,0,0,1
48,3,1,-0.11647869932658066,1.441111526065248,-0.4448294924492,-0.2245174131827475,0,0,1,0
837,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
1228,3,1,0.7358882075243831,-0.4789037285092147,1.865812593328589,-0.5038044845344707,0,0,1,0
18,3,0,0.115985002541864,0.4811038987780166,-0.4448294924492,-0.29562834694864787,0,0,0,1
1060,3,0,-0.58140610306347,-0.4789037285092147,-0.4448294924492,-0.47030356544976887,1,0,0,1
301,3,1,-0.11647869932658066,1.441111526065248,-0.4448294924492,-0.19415726566168964,1,1,0,0
407,2,1,-2.053676214896953,0.4811038987780166,0.7104915504396945,-0.2811324781933681,1,0,0,1
309,1,0,0.03849710191904911,-0.4789037285092147,-0.4448294924492,0.4567884183154007,1,0,1,0
127,3,1,-0.4264303018178402,-0.4789037285092147,-0.4448294924492,-0.5054956692225867,1,0,0,1
316,2,0,-0.4264303018178402,0.4811038987780166,-0.4448294924492,-0.14100574689233056,1,0,0,1
218,1,0,0.19347290316467888,-0.4789037285092147,-0.4448294924492,0.8310234300142063,1,0,1,0
781,1,0,-0.9688456061775444,0.4811038987780166,-0.4448294924492,0.45815682832589905,1,0,0,1
1305,1,0,0.7358882075243831,-0.4789037285092147,-0.4448294924492,1.4612709461912579,1,0,1,0
229,3,0,-0.11647869932658066,2.401119153352479,0.7104915504396945,-0.15131327596858482,0,0,0,1
1115,1,0,1.8207188162437915,-0.4789037285092147,-0.4448294924492,-0.11306157749715263,1,0,1,0
396,3,0,0.115985002541864,-0.4789037285092147,-0.4448294924492,-0.49172459390507095,0,0,0,1
872,1,1,0.27096080378749376,-0.4789037285092147,-0.4448294924492,-0.5468900720401635,0,0,0,1
314,2,1,1.0458398100156425,0.4811038987780166,0.7104915504396945,-0.13617379064057064,0,0,0,1
1257,3,1,-0.11647869932658066,0.4811038987780166,-0.4448294924492,-0.36408170477608026,0,0,1,0
744,3,1,0.115985002541864,-0.4789037285092147,-0.4448294924492,-0.4903561838945725,1,0,0,1
292,2,1,0.5034245056559384,-0.4789037285092147,-0.4448294924492,-0.39468345010972616,0,0,1,0
494,3,1,-0.6588940036862848,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
133,2,0,-0.03899079870376577,0.4811038987780166,-0.4448294924492,-0.14100574689233056,1,0,0,1
385,2,1,-0.8913577055547295,-0.4789037285092147,-0.4448294924492,0.7770659409420535,0,0,0,1
1078,3,1,-0.9688456061775444,1.441111526065248,-0.4448294924492,-0.4879402057686925,0,0,0,1
81,3,1,-0.03899079870376577,-0.4789037285092147,-0.4448294924492,-0.45991485950848504,1,0,0,1
222,3,1,1.6657430149981618,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
937,1,1,1.2008156112612725,-0.4789037285092147,-0.4448294924492,-0.0694927943662838,0,0,1,0
319,1,0,0.813376108147198,0.4811038987780166,0.7104915504396945,1.9560632663714732,1,0,1,0
1264,2,1,1.1233277106384576,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,0,0,0,1
432,2,0,0.9683519093928278,0.4811038987780166,-0.4448294924492,-0.14100574689233056,1,0,0,1
1307,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
242,2,1,-0.03899079870376577,-0.4789037285092147,-0.4448294924492,-0.4405870345014454,0,0,0,1
1070,1,0,2.673085723094755,-0.4789037285092147,1.865812593328589,0.9637398732075447,1,0,1,0
956,2,0,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.2376448719275289,1,0,0,1
634,3,0,-1.5887488111600634,2.401119153352479,1.865812593328589,-0.10428287937895522,0,0,0,1
287,3,1,-0.58140610306347,-0.4789037285092147,-0.4448294924492,-0.49092055638477805,0,0,0,1
261,3,1,-2.053676214896953,3.3611267806397107,1.865812593328589,-0.036877089666904374,1,0,0,1
177,1,0,1.5882551143753467,-0.4789037285092147,-0.4448294924492,-0.0885790215607355,0,0,1,0
272,2,0,0.8908640087700128,-0.4789037285092147,0.7104915504396945,-0.26663660943808837,1,0,0,1
980,2,1,-2.1311641155197676,0.4811038987780166,0.7104915504396945,-0.19898922191344956,0,0,0,1
1021,3,1,0.19347290316467888,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
354,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.5038856613995002,0,0,1,0
1182,3,0,0.03849710191904911,-0.4789037285092147,-0.4448294924492,-0.5092008132764362,1,1,0,0
659,1,1,2.208158319357866,-0.4789037285092147,1.865812593328589,1.5458301805970562,0,0,1,0
983,1,0,-0.19396659994939555,0.4811038987780166,1.865812593328589,0.3615177032907007,1,0,0,1
954,3,0,-0.58140610306347,-0.4789037285092147,-0.4448294924492,-0.4942217488959804,1,1,0,0
960,1,0,2.3631341206034957,0.4811038987780166,4.176454679106378,4.43968877977607,1,0,0,1
880,2,0,-0.3489424011950253,-0.4789037285092147,0.7104915504396945,-0.14100574689233056,1,0,0,1
927,3,0,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,1,0,0,1
598,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.5038856613995002,0,0,1,0
723,2,1,1.5882551143753467,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,0,0,0,1
587,1,1,2.3631341206034957,0.4811038987780166,0.7104915504396945,0.8872345434821797,1,0,1,0
53,2,0,-0.03899079870376577,0.4811038987780166,-0.4448294924492,-0.14100574689233056,1,0,0,1
1104,2,0,2.3631341206034957,0.4811038987780166,-0.4448294924492,-0.14100574689233056,1,0,0,1
325,1,0,0.5034245056559384,-0.4789037285092147,-0.4448294924492,1.977967490451951,1,0,1,0
481,2,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.6435291970753618,0,0,0,1
1047,1,0,-0.03899079870376577,-0.4789037285092147,-0.4448294924492,3.6429803707258896,1,0,0,1
75,3,1,-0.3489424011950253,-0.4789037285092147,-0.4448294924492,-0.49567133577150846,0,0,0,1
1054,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.5082344220260842,0,0,0,1
388,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.4941405720309509,0,1,0,0
1171,3,0,-0.5039182024406551,-0.4789037285092147,-0.4448294924492,-0.4761019129518807,1,0,0,1
238,2,1,-0.8138698049319146,-0.4789037285092147,-0.4448294924492,-0.4405870345014454,0,0,0,1
975,2,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.43656104855247896,0,1,0,0
1299,3,0,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.49430292576101,1,1,0,0
871,1,0,1.3557914125069022,0.4811038987780166,0.7104915504396945,0.37222918390960213,1,0,0,1
260,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.49373855327080446,0,1,0,0
168,1,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.14245533376785852,0,0,0,1
517,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.17676222315535398,0,1,0,0
933,3,1,0.8908640087700128,-0.4789037285092147,-0.4448294924492,-0.49180577077010046,0,0,0,1
696,3,1,1.1233277106384576,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
591,1,0,1.7432309156209767,0.4811038987780166,-0.4448294924492,0.8691958844031095,1,0,1,0
64,1,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.10774642562021669,0,0,1,0
923,3,0,0.27096080378749376,0.4811038987780166,1.865812593328589,-0.24585919755552074,1,0,0,1
1258,3,0,-0.58140610306347,-0.4789037285092147,-0.4448294924492,0.12354385789152486,1,0,0,1
867,1,1,0.115985002541864,-0.4789037285092147,-0.4448294924492,0.3324447889151117,0,0,0,1
271,3,1,-0.3489424011950253,-0.4789037285092147,-0.4448294924492,-0.6435291970753618,1,0,0,1
522,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.5038856613995002,0,0,1,0
240,3,0,-0.11647869932658066,0.4811038987780166,-0.4448294924492,-0.3641609488586091,0,0,1,0
174,1,1,2.0531825181122363,-0.4789037285092147,-0.4448294924492,-0.05024614622427373,0,0,1,0
9,2,0,-1.2013093080459891,0.4811038987780166,-0.4448294924492,-0.062326036853673515,1,0,1,0
1259,1,0,1.2008156112612725,-0.4789037285092147,0.7104915504396945,0.5045436083427942,1,0,1,0
395,3,1,-0.58140610306347,-0.4789037285092147,-0.4448294924492,-0.49285333888548205,0,0,0,1
1079,3,0,-0.11647869932658066,7.201157289788635,1.865812593328589,0.7007210321642467,1,0,0,1
858,3,0,-0.4264303018178402,-0.4789037285092147,3.0211336362174834,-0.27130814474228987,1,0,1,0
1289,3,1,-0.58140610306347,-0.4789037285092147,-0.4448294924492,-0.4932553576456285,0,0,0,1
1051,3,0,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.494061327948422,1,1,0,0
931,3,1,0.7358882075243831,-0.4789037285092147,0.7104915504396945,-0.3842135673034128,0,0,1,0
29,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.49092055638477805,0,0,0,1
17,2,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,1,0,0,1
631,3,1,1.6657430149981618,-0.4789037285092147,-0.4448294924492,-0.5071868539107026,0,0,0,1
578,3,0,-0.11647869932658066,0.4811038987780166,-0.4448294924492,-0.36408170477608026,0,0,1,0
417,2,0,-0.8913577055547295,-0.4789037285092147,1.865812593328589,-0.3922674719838462,1,0,0,1
142,3,0,-0.4264303018178402,0.4811038987780166,-0.4448294924492,-0.3371831707137831,1,0,0,1
853,1,0,-1.0463335068003592,-0.4789037285092147,0.7104915504396945,0.11798710820200092,1,0,0,1
1181,1,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,0.12185267320340891,0,0,0,1
626,2,1,2.130670418735051,-0.4789037285092147,-0.4448294924492,-0.40483055823842196,0,1,0,0
1040,2,1,0.03849710191904911,0.4811038987780166,0.7104915504396945,-0.14100574689233056,0,0,0,1
132,3,0,1.3557914125069022,0.4811038987780166,-0.4448294924492,-0.3632757344732867,0,0,0,1
1125,1,1,0.7358882075243831,0.4811038987780166,-0.4448294924492,0.7342219512489486,0,0,1,0
949,3,1,-0.11647869932658066,0.4811038987780166,-0.4448294924492,-0.3323512144620232,0,0,0,1
410,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.49092055638477805,0,0,0,1
695,2,1,1.7432309156209767,-0.4789037285092147,-0.4448294924492,-0.38260355948032637,0,0,0,1
105,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.49092055638477805,0,0,0,1
1064,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.5038044845344707,0,0,1,0
284,1,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.14100574689233056,0,0,0,1
1260,2,1,-0.03899079870376577,-0.4789037285092147,-0.4448294924492,-0.37567839978030404,0,0,1,0
1276,2,0,-0.4264303018178402,0.4811038987780166,1.865812593328589,0.6127794283822163,1,0,0,1
1128,3,1,-0.7363819043090998,-0.4789037285092147,-0.4448294924492,-0.5038856613995002,0,0,1,0
654,3,0,-0.8913577055547295,-0.4789037285092147,-0.4448294924492,-0.5130663782778441,0,1,0,0
108,3,1,0.6584003069015683,-0.4789037285092147,-0.4448294924492,-0.49092055638477805,0,0,0,1
276,3,0,1.2008156112612725,-0.4789037285092147,-0.4448294924492,-0.49373855327080446,0,0,0,1
1121,2,1,-1.2013093080459891,-0.4789037285092147,-0.4448294924492,0.6127794283822163,0,0,0,1
169,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,0.4484117389573497,0,0,0,1
208,3,0,-1.0463335068003592,-0.4789037285092147,-0.4448294924492,-0.49373855327080446,1,1,0,0
1052,3,1,-1.7437246124056933,0.4811038987780166,0.7104915504396945,-0.3488610425830365,0,0,1,0
514,3,1,-0.4264303018178402,-0.4789037285092147,-0.4448294924492,-0.49865168638759394,0,0,0,1
849,1,0,-0.11647869932658066,0.4811038987780166,-0.4448294924492,1.078661187916902,1,0,1,0
436,3,0,-0.6588940036862848,1.441111526065248,1.865812593328589,0.02086478754162664,0,0,0,1
1068,1,1,1.8982067168666064,0.4811038987780166,-0.4448294924492,0.4280382786174291,0,0,1,0
112,3,1,-0.58140610306347,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
15,2,0,1.9756946174894212,-0.4789037285092147,-0.4448294924492,-0.3342839969627272,1,0,0,1
469,3,0,-2.2280239912982864,1.441111526065248,0.7104915504396945,-0.27130814474228987,1,0,1,0
1263,1,1,1.5107672137525319,-0.4789037285092147,-0.4448294924492,-0.6435291970753618,0,0,0,1
1126,3,1,-0.7363819043090998,-0.4789037285092147,-0.4448294924492,-0.49172459390507095,0,0,0,1
141,3,0,-0.58140610306347,-0.4789037285092147,-0.4448294924492,-0.49373855327080446,1,0,0,1
899,3,0,-0.8913577055547295,-0.4789037285092147,-0.4448294924492,-0.5038044845344707,1,0,1,0
1106,1,1,0.9683519093928278,-0.4789037285092147,-0.4448294924492,0.17790336572382393,0,0,0,1
330,3,0,-0.11647869932658066,1.441111526065248,-0.4448294924492,-0.19415726566168964,1,1,0,0
929,3,1,-0.3489424011950253,-0.4789037285092147,-0.4448294924492,-0.45991485950848504,0,0,0,1
1236,3,0,-1.0463335068003592,-0.4789037285092147,-0.4448294924492,-0.49567133577150846,1,0,0,1
860,3,1,0.8908640087700128,1.441111526065248,-0.4448294924492,-0.3708464435285441,0,0,0,1
657,3,0,0.19347290316467888,0.4811038987780166,0.7104915504396945,-0.34394790946624704,0,1,0,0
749,3,1,0.115985002541864,-0.4789037285092147,-0.4448294924492,-0.49373855327080446,0,1,0,0
1180,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.4879402057686925,0,0,0,1
1233,3,1,-0.11647869932658066,0.4811038987780166,9.95305989355085,0.7007210321642467,0,0,0,1
1015,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.49373855327080446,0,1,0,0
728,2,1,-0.3489424011950253,0.4811038987780166,-0.4448294924492,-0.14100574689233056,0,0,0,1
504,1,0,-1.0463335068003592,-0.4789037285092147,-0.4448294924492,1.0283276660335692,1,0,0,1
484,1,1,-0.3489424011950253,0.4811038987780166,-0.4448294924492,1.1168336423058052,1,0,1,0
841,2,1,-1.0463335068003592,-0.4789037285092147,-0.4448294924492,-0.4405870345014454,0,0,0,1
772,2,0,2.130670418735051,-0.4789037285092147,-0.4448294924492,-0.4405870345014454,0,0,0,1
78,2,1,-2.2218249592484614,-0.4789037285092147,1.865812593328589,-0.08302227187121156,1,0,0,1
1269,1,1,1.9756946174894212,-0.4789037285092147,-0.4448294924492,0.32286205327662143,0,0,0,1
144,2,1,-0.8913577055547295,-0.4789037285092147,-0.4448294924492,-0.4212592094944057,0,0,0,1
1210,2,1,-0.58140610306347,1.441111526065248,-0.4448294924492,-0.0347027093536124,0,0,0,1
1303,3,0,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.4932553576456285,1,0,0,1
1297,2,1,-0.5039182024406551,0.4811038987780166,-0.4448294924492,-0.4405870345014454,0,0,0,1
761,3,1,0.8908640087700128,-0.4789037285092147,-0.4448294924492,-0.5058184439002043,0,0,0,1
1024,3,1,-0.11647869932658066,0.4811038987780166,-0.4448294924492,-0.519106323592544,0,0,1,0
226,2,1,-0.8138698049319146,-0.4789037285092147,-0.4448294924492,-0.4405870345014454,1,0,0,1
756,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.49285333888548205,0,0,0,1
848,2,1,-0.11647869932658066,-0.4789037285092147,0.7104915504396945,-0.0057109718430529005,0,0,0,1
364,3,1,-0.11647869932658066,0.4811038987780166,-0.4448294924492,-0.34394790946624704,0,1,0,0
545,1,1,2.673085723094755,-0.4789037285092147,-0.4448294924492,-0.14100574689233056,0,0,0,1
44,3,0,-0.8138698049319146,-0.4789037285092147,-0.4448294924492,-0.4912413982798949,1,1,0,0
920,3,1,-0.11647869932658066,1.441111526065248,-0.4448294924492,-0.2245174131827475,0,0,1,0
58,2,0,-1.898700413651323,0.4811038987780166,1.865812593328589,-0.10718205313001114,1,0,0,1
120,2,1,-0.6588940036862848,1.441111526065248,-0.4448294924492,0.7770659409420535,0,0,0,1
296,3,1,-0.4651742521292476,-0.4789037285092147,-0.4448294924492,-0.5038044845344707,0,0,1,0
682,3,1,-0.7363819043090998,-0.4789037285092147,-0.4448294924492,-0.4652300113854209,0,0,0,1
1251,3,1,-1.1625653577345816,7.201157289788635,1.865812593328589,0.7007210321642467,0,0,0,1
1086,3,1,0.27096080378749376,-0.4789037285092147,-0.4448294924492,-0.49172459390507095,0,0,0,1
65,3,1,-0.11647869932658066,0.4811038987780166,0.7104915504396945,-0.3488610425830365,1,0,1,0
1076,2,1,0.813376108147198,-0.4789037285092147,-0.4448294924492,-0.3342839969627272,0,0,0,1
887,1,0,-0.8138698049319146,-0.4789037285092147,-0.4448294924492,-0.0636944468641719,1,0,0,1
722,2,1,0.3484487044103087,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,0,0,0,1
1179,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.5038044845344707,0,0,1,0
207,3,1,-0.27145450057221043,-0.4789037285092147,-0.4448294924492,-0.2804076847556041,1,0,1,0
925,1,1,0.03849710191904911,0.4811038987780166,-0.4448294924492,0.4726526970811788,0,0,1,0
175,3,1,-0.8913577055547295,0.4811038987780166,0.7104915504396945,-0.49172459390507095,0,0,0,1
774,2,0,1.8982067168666064,0.4811038987780166,3.0211336362174834,-0.19898922191344956,1,0,0,1
535,2,0,-1.7437246124056933,-0.4789037285092147,1.865812593328589,-0.13617379064057064,1,0,0,1
625,1,1,2.440622021226311,-0.4789037285092147,-0.4448294924492,-0.01883843058783427,0,0,0,1
802,1,1,-1.4337730099144337,0.4811038987780166,1.865812593328589,1.675809803769398,1,0,0,1
111,3,0,-1.1625653577345816,0.4811038987780166,-0.4448294924492,-0.3641609488586091,0,0,1,0
594,2,1,0.5809124062787533,0.4811038987780166,-0.4448294924492,-0.14100574689233056,0,0,0,1
123,2,0,0.23221685347608634,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,1,0,0,1
357,2,0,0.6584003069015683,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,0,0,0,1
312,2,0,-0.27145450057221043,0.4811038987780166,0.7104915504396945,-0.14100574689233056,0,0,0,1
1042,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.49092055638477805,0,0,1,0
1203,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.4971209226470364,0,0,0,1
198,3,0,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.49373855327080446,1,1,0,0
306,1,0,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,1.4996038215277196,1,0,1,0
386,3,1,-2.2086520161425827,4.321134407926942,1.865812593328589,0.26294579575479843,0,0,0,1
376,3,0,-0.58140610306347,-0.4789037285092147,-0.4448294924492,-0.5034024657743242,1,0,0,1
416,2,0,0.3484487044103087,0.4811038987780166,0.7104915504396945,-0.015374884346572734,1,0,0,1
815,1,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.6435291970753618,0,0,0,1
145,2,1,-0.8138698049319146,0.4811038987780166,0.7104915504396945,0.06676837193334584,0,0,0,1
553,3,1,-0.58140610306347,-0.4789037285092147,-0.4448294924492,-0.5038856613995002,1,0,1,0
404,3,0,-0.7363819043090998,-0.4789037285092147,-0.4448294924492,-0.4761019129518807,0,0,0,1
346,2,0,0.813376108147198,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,1,0,0,1
740,1,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.0636944468641719,1,0,0,1
457,1,0,-0.11647869932658066,0.4811038987780166,-0.4448294924492,0.3588601273522327,1,0,0,1
117,2,1,-0.03899079870376577,0.4811038987780166,-0.4448294924492,-0.2376448719275289,0,0,0,1
297,1,0,-2.1311641155197676,0.4811038987780166,1.865812593328589,2.2856026827414997,0,0,0,1
437,2,0,-0.4264303018178402,1.441111526065248,3.0211336362174834,-0.2811324781933681,1,0,0,1
926,3,1,-0.8526137552433221,-0.4789037285092147,-0.4448294924492,-0.5038044845344707,0,0,1,0
606,3,1,0.03849710191904911,-0.4789037285092147,-0.4448294924492,-0.49092055638477805,0,0,0,1
597,3,1,1.5107672137525319,-0.4789037285092147,-0.4448294924492,-0.6435291970753618,0,0,0,1
356,1,0,-0.58140610306347,-0.4789037285092147,0.7104915504396945,0.4195011783118197,1,0,0,1
1108,1,1,2.130670418735051,0.4811038987780166,0.7104915504396945,2.5429855300127446,0,0,0,1
390,1,1,0.5034245056559384,0.4811038987780166,1.865812593328589,1.675809803769398,1,0,0,1
413,2,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.6435291970753618,0,0,0,1
230,1,0,0.4259366050331235,0.4811038987780166,-0.4448294924492,0.9698609953872741,1,0,0,1
840,3,1,-0.7363819043090998,-0.4789037285092147,-0.4448294924492,-0.4903561838945725,0,0,0,1
491,3,1,-0.6588940036862848,-0.4789037285092147,-0.4448294924492,-0.5034024657743242,0,0,0,1
1011,2,0,-1.3562851092916188,-0.4789037285092147,-0.4448294924492,-0.3391159532144871,1,0,0,1
1231,2,1,-0.8913577055547295,-0.4789037285092147,-0.4448294924492,-0.4405870345014454,0,0,0,1
104,3,1,0.5809124062787533,1.441111526065248,-0.4448294924492,-0.4903561838945725,0,0,0,1
347,3,0,-0.11647869932658066,0.4811038987780166,-0.4448294924492,-0.3323512144620232,1,0,0,1
355,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.45991485950848504,0,0,0,1
508,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.2081699387917934,0,0,0,1
379,3,1,-0.8138698049319146,-0.4789037285092147,-0.4448294924492,-0.4932553576456285,0,0,0,1
343,2,1,-0.3489424011950253,-0.4789037285092147,-0.4448294924492,-0.3922674719838462,0,0,0,1
1044,3,0,0.5034245056559384,-0.4789037285092147,1.865812593328589,-0.4080525066670955,1,0,0,1
197,3,1,0.9683519093928278,-0.4789037285092147,0.7104915504396945,-0.4810942901511991,0,0,0,1
262,1,1,1.7432309156209767,0.4811038987780166,0.7104915504396945,0.8959320647353476,0,0,0,1
776,3,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,-0.49373855327080446,0,1,0,0
644,3,0,-2.2280239912982864,1.441111526065248,0.7104915504396945,-0.27130814474228987,1,0,1,0
361,2,1,-0.03899079870376577,0.4811038987780166,-0.4448294924492,-0.10774642562021669,0,0,1,0
715,3,1,-0.8138698049319146,-0.4789037285092147,-0.4448294924492,-0.49567133577150846,0,0,0,1
769,3,1,0.19347290316467888,-0.4789037285092147,-0.4448294924492,-0.48190026045399265,0,0,0,1
60,3,1,-0.58140610306347,-0.4789037285092147,-0.4448294924492,-0.5038044845344707,0,0,1,0
1252,2,0,-0.4264303018178402,0.4811038987780166,0.7104915504396945,0.07168150505013528,1,0,1,0
630,1,1,3.912892133059793,-0.4789037285092147,-0.4448294924492,-0.0636944468641719,1,0,0,1
52,1,0,1.5107672137525319,0.4811038987780166,-0.4448294924492,0.8394793534547861,1,0,1,0
523,1,0,1.1233277106384576,-0.4789037285092147,0.7104915504396945,0.47708263457279226,1,0,1,0
349,3,1,0.9683519093928278,-0.4789037285092147,-0.4448294924492,-0.4761019129518807,0,0,0,1
1250,3,0,0.03849710191904911,0.4811038987780166,-0.4448294924492,-0.34298151821589506,1,0,0,1
475,1,1,-0.11647869932658066,-0.4789037285092147,-0.4448294924492,0.3615177032907007,0,0,0,1
551,2,1,-0.19396659994939555,-0.4789037285092147,-0.4448294924492,-0.14100574689233056,0,0,0,1
874,2,0,-0.11647869932658066,0.4811038987780166,-0.4448294924492,-0.1796613969064099,1,0,1,0
435,1,0,-1.2013093080459891,0.4811038987780166,1.865812593328589,1.675809803769398,1,0,0,1
392,3,1,-0.11647869932658066,1.441111526065248,-0.4448294924492,-0.4903561838945725,0,0,0,1
818,3,1,1.0458398100156425,-0.4789037285092147,-0.4448294924492,-0.518864725779956,0,0,0,1
94,3,1,2.2856462199806806,-0.4789037285092147,-0.4448294924492,-0.5034024657743242,0,0,0,1
827,2,1,-2.2086520161425827,-0.4789037285092147,1.865812593328589,0.07168150505013528,1,0,1,0
46,3,1,-0.11647869932658066,0.4811038987780166,-0.4448294924492,-0.34394790946624704,0,1,0,0
